FID_,Capacity,Age,long,lat,Location
759,3,6,114.11911010000,22.59175575000,904
1106,1,9,114.08786300000,22.62720595000,905
307,1,4,114.06101220000,22.63303021000,906
1762,21,7,114.05641540000,22.63239731000,906
1138,10,5,113.96855600000,22.69827316000,907
110,12,5,113.96998490000,22.69630070000,907
1322,7,6,113.96984220000,22.69682897000,907
483,9,6,113.96751350000,22.69571466000,907
55,3,2,113.93873690000,22.76682196000,908
694,4,7,113.93500720000,22.76731932000,908
1672,1,7,114.12092470000,22.66358533000,909
1162,4,4,114.05865900000,22.54400765000,910
1112,10,6,113.98167900000,22.72850334000,911
1708,1,7,113.86627130000,22.81957744000,912
1440,1,6,114.38701850000,22.74113540000,913
1557,1,6,114.36553750000,22.71653167000,914
907,1,6,114.12867800000,22.56061647000,915
1448,3,6,113.91679870000,22.55680680000,916
402,12,6,113.91659260000,22.56003571000,916
482,1,6,114.13234250000,22.59939517000,917
1537,9,7,114.13172720000,22.59915333000,917
664,1,5,113.85967630000,22.81033130000,918
1743,1,6,114.05061930000,22.67360300000,919
1172,1,4,114.14603900000,22.55984134000,920
576,6,6,113.99640750000,22.73472008000,921
1895,1,9,113.92235100000,22.53611360000,922
495,18,6,113.84712950000,22.77254999000,923
435,1,8,113.84887590000,22.76961182000,923
1506,4,6,114.12334850000,22.56924998000,924
1058,7,6,114.12300880000,22.57081943000,924
663,3,7,114.12012630000,22.57026727000,924
611,1,2,114.00914980000,22.59127621000,925
1948,1,5,114.13194410000,22.68526033000,926
1574,1,4,114.12320070000,22.57802189000,927
408,6,5,114.12112770000,22.57720163000,927
1362,6,7,114.01096730000,22.53116917000,928
894,1,6,113.90583490000,22.77099762000,929
196,10,5,114.00200240000,22.54751793000,930
1576,1,8,113.99868480000,22.54820793000,930
1132,7,7,113.98830710000,22.54733250000,931
795,1,6,113.94045050000,22.58083030000,932
1586,1,6,113.88949900000,22.78518445000,933
1320,7,6,114.10575480000,22.59821631000,934
1495,1,7,114.10728050000,22.60256458000,934
584,4,7,114.10638150000,22.59968646000,934
164,1,6,114.24772370000,22.74951701000,935
1894,1,5,113.94172950000,22.57010900000,936
187,10,6,113.90324380000,22.72744574000,937
1792,1,5,113.93329470000,22.58224165000,938
1111,1,5,113.90700470000,22.73201308000,939
324,3,5,113.98004390000,22.55948125000,940
1044,3,5,113.97660930000,22.55869836000,940
1156,4,6,114.09206170000,22.69926695000,941
1960,3,5,114.24359790000,22.58241509000,942
477,1,4,113.86377060000,22.57978804000,943
1715,1,5,113.86084050000,22.57958525000,943
197,6,7,114.22466140000,22.68177281000,944
115,9,6,114.27868850000,22.72662505000,945
1033,12,6,114.28100700000,22.72375601000,945
1699,6,7,114.27905320000,22.72767231000,945
629,1,6,114.04369660000,22.64983377000,946
1345,1,5,114.06597980000,22.55478286000,947
799,1,7,114.54205420000,22.48906859000,948
1402,1,9,113.99380530000,22.70191000000,949
1460,1,4,113.87563460000,22.78206316000,950
692,4,8,113.92718500000,22.62988075000,951
826,1,6,114.08021790000,22.53332558000,952
1593,1,7,114.30313370000,22.60521260000,953
66,15,5,114.26156200000,22.58687942000,954
902,4,6,114.26375100000,22.58307344000,954
296,1,8,113.98976320000,22.67519576000,955
711,1,7,114.15048800000,22.61391258000,956
181,1,3,113.88258020000,22.73133707000,957
1538,3,5,114.09590540000,22.56484784000,958
1919,3,6,114.09534780000,22.56683959000,958
518,4,6,114.09360840000,22.56739143000,958
757,6,6,114.09573820000,22.56492782000,958
882,6,6,114.09710320000,22.56767676000,958
1761,1,5,114.13408340000,22.58581645000,959
189,4,5,114.13206500000,22.58281188000,959
1224,1,6,114.11579970000,22.67680622000,960
1330,1,4,113.96719920000,22.57073075000,961
932,1,3,114.15045280000,22.64612288000,962
582,6,4,113.92849100000,22.52050551000,963
362,1,2,113.89785830000,22.79887797000,964
653,10,4,113.90231500000,22.79583741000,964
1700,7,5,113.90102830000,22.79713523000,964
1714,1,3,114.47211570000,22.59205114000,965
1048,1,6,114.09942530000,22.61636306000,966
1811,1,4,113.86038810000,22.78971246000,967
634,4,5,113.86180330000,22.78662540000,967
1735,1,6,114.05952640000,22.66399326000,968
1271,12,6,114.06261410000,22.66163837000,968
478,1,8,114.06055770000,22.66073944000,968
274,1,0,113.96474480000,22.58175217000,969
3,7,6,114.30404950000,22.77582958000,970
1380,10,7,114.30192730000,22.77673001000,970
508,7,5,114.11887560000,22.69922478000,971
1719,6,6,114.11942160000,22.69975821000,971
577,1,5,113.90536590000,22.57987075000,972
1338,4,3,113.93363300000,22.52550055000,973
968,21,5,114.37472000000,22.69079949000,974
77,15,6,114.37297810000,22.68853269000,974
1292,1,0,114.04063970000,22.59999180000,975
1807,1,4,114.04255360000,22.59906475000,975
527,1,3,114.04614220000,22.69132248000,976
1483,1,5,114.21580730000,22.71145938000,977
190,7,5,113.95855730000,22.70959755000,978
1299,10,6,113.95786060000,22.71067700000,978
1613,4,6,114.04305290000,22.56731939000,979
1115,1,9,114.04146130000,22.57014455000,979
68,3,4,114.30046470000,22.59594151000,980
1648,3,7,114.30223530000,22.59820115000,980
573,1,6,113.84158740000,22.63328315000,981
1597,1,6,113.97348050000,22.62434102000,982
1782,1,6,114.17455660000,22.56904314000,983
620,1,6,113.79183960000,22.71366071000,984
1779,6,4,113.84249250000,22.76193149000,985
1607,1,3,114.01893060000,22.72999684000,986
1638,6,5,114.11514880000,22.55020013000,987
466,7,5,114.11431240000,22.55086934000,987
1784,3,6,114.11079700000,22.54863969000,987
1419,1,5,114.10942370000,22.61478813000,988
1462,1,8,114.11078190000,22.61155959000,988
1602,7,5,113.93661100000,22.67894119000,989
761,3,8,113.93386220000,22.67643539000,989
1822,1,5,114.06139630000,22.61103131000,990
1077,4,7,114.01872400000,22.62287191000,991
547,1,7,114.13031800000,22.63037947000,992
1499,3,7,113.80505730000,22.70254052000,993
1373,1,4,114.08316770000,22.55927430000,994
1996,1,3,114.25228280000,22.71452222000,995
837,1,5,114.09986160000,22.55693538000,996
1879,1,6,114.10093690000,22.55538285000,996
139,3,6,114.09883260000,22.55722407000,996
730,4,6,114.10184770000,22.55766999000,996
1964,1,3,113.92580070000,22.69787298000,997
1718,1,6,113.92791940000,22.69422008000,997
1093,1,4,113.83197970000,22.67251880000,998
977,6,8,113.85971570000,22.72651427000,999
202,3,4,113.82965810000,22.72516813000,1000
1241,1,6,113.82811000000,22.72529919000,1000
