PID,Yearly_electricity,Certainty,District
15704, 2103.6700000000005, 0.4, 2
6836, 2729.0629000000004, 0.4, 3
16816, 2103.6700000000005, 0.2, 3
12548, 2581.6389250000007, 0.4, 6
13268, 2742.000700000001, 0.4, 6
20005, 2694.6919000000003, 0.4, 7
2494, 3222.0723636363637, 0, 4
7460, 2729.0629000000004, 0.2, 11
19704, 2103.6700000000005, 0.4, 12
9371, 2576.9165500000004, 0, 16
20977, 2890.852727272728, 0.6, 12
21117, 4580.007272727273, 0.4, 4
16670, 2755.5896000000007, 0, 15
5658, 2649.5568000000007, 0.2, 12
9028, 2109.6700000000005, 0.4, 10
255, 2679.6860000000006, 0.2, 12
2182, 2652.199040000001, 0.6, 15
17689, 2309.9248000000002, 0.4, 2
1209, 3763.38, 0.6, 4
16019, 2246.6107000000006, 0, 2
541, 2483.9100000000003, 0.4, 3
6700, 2729.0629000000004, 0.2, 8
14439, 2649.5568000000007, 0, 16
9594, 2720.6707, 0, 2
19556, 3851.553, 0, 12
12092, 2718.117100000001, 0.4, 11
5835, 2713.4426000000008, 0, 6
3450, 2713.4426000000008, 0.4, 4
17696, 2309.9248000000002, 0.4, 3
3577, 2545.0217875000003, 0.6, 3
17176, 2103.6700000000005, 0, 9
10940, 3631.9189090909094, 0.4, 6
19518, 2723.166100000001, 0.6, 6
4519, 2841.187700000001, 0.2, 12
7739, 2694.6919000000003, 0.2, 5
16558, 4178.906090909091, 0.4, 6
6474, 2729.0629000000004, 0.4, 9
2600, 2248.1935750000007, 0.4, 8
9679, 2103.6700000000005, 0, 11
7443, 2713.4426000000008, 0, 3
21274, 2649.5568000000007, 0, 9
7089, 2713.4426000000008, 0, 10
11322, 3769.2810909090904, 0.2, 3
15709, 2103.6700000000005, 0, 12
5742, 2649.5568000000007, 0.6, 7
8724, 2109.6700000000005, 0.4, 4
18553, 2880.6547181818187, 0.4, 14
18029, 2636.305750000001, 0.4, 10
16939, 2109.6700000000005, 0, 12
17342, 2103.6700000000005, 0.4, 4
6640, 2729.0629000000004, 0.4, 12
9394, 2109.6700000000005, 0, 11
542, 2483.9100000000003, 0.2, 3
6458, 2729.0629000000004, 0.2, 9
1745, 2658.528640000001, 0, 6
19655, 2794.523600000001, 0.2, 11
20793, 2662.922900000001, 0.4, 5
7674, 2103.6700000000005, 0.4, 5
3547, 2566.1658250000005, 0.4, 14
7779, 2723.166100000001, 0.4, 8
13446, 2662.922900000001, 0.2, 12
4628, 2103.6700000000005, 0, 11
12300, 2718.117100000001, 0, 4
20483, 2309.9248000000002, 0.4, 3
161, 2109.6700000000005, 0, 3
16500, 2566.1658250000005, 0.2, 4
21134, 2121.6700000000005, 0.6, 3
15302, 4415.577272727273, 0.4, 6
17575, 3763.38, 0, 4
1390, 3411.336363636364, 0.2, 6
8637, 2103.6700000000005, 0, 11
19056, 3851.553, 0.4, 3
3595, 2566.1658250000005, 0.2, 1
8814, 2103.6700000000005, 0.4, 8
2371, 3214.997272727273, 0, 1
12355, 3763.38, 0, 12
14792, 3252.834727272728, 0, 6
21426, 3768.719454545455, 0.2, 3
5442, 2649.5568000000007, 0, 5
11664, 2718.117100000001, 0.2, 12
7267, 2713.4426000000008, 0, 10
17742, 2103.6700000000005, 0.4, 11
1512, 2483.9100000000003, 0, 11
20424, 2103.6700000000005, 0, 10
5240, 2649.5568000000007, 0, 3
15744, 2103.6700000000005, 0.2, 6
5538, 2649.5568000000007, 0, 4
14862, 2103.6700000000005, 0.4, 11
12268, 2729.0629000000004, 0.4, 14
16207, 2322.9856000000004, 0.2, 3
9267, 3477.0396363636364, 0.4, 5
13626, 2103.6700000000005, 0.4, 8
2672, 2242.4857750000006, 0.6, 15
12385, 5369.980500000001, 0.2, 15
3793, 3918.3374909090917, 0.4, 11
9169, 2103.6700000000005, 0.2, 3
20461, 2103.6700000000005, 0.2, 13
10845, 2103.6700000000005, 0.2, 11
1585, 2500.250200000001, 0.6, 6
3307, 2343.535550000001, 0.4, 9
9243, 2720.519500000001, 0.2, 3
12586, 2729.0629000000004, 0.2, 10
11774, 2718.117100000001, 0.6, 11
6751, 2713.4426000000008, 0.2, 6
11528, 2718.117100000001, 0, 13
7490, 2729.0629000000004, 0, 6
3413, 2566.1658250000005, 0, 2
14363, 2918.0840909090916, 0.4, 4
18666, 3750.9878181818185, 0.4, 10
7006, 2729.0629000000004, 0, 3
5, 3745.198181818182, 0.4, 4
2308, 2626.3093375000003, 0.4, 11
16886, 2309.9248000000002, 0.4, 4
8550, 2109.6700000000005, 0.2, 4
426, 3745.198181818182, 0, 4
12880, 2729.0629000000004, 0, 9
9487, 2109.6700000000005, 0.2, 6
14379, 3745.198181818182, 0, 11
1581, 3068.7421818181824, 0.2, 3
2452, 3071.635954545455, 0.2, 14
15715, 2103.6700000000005, 0.2, 10
988, 2979.622909090909, 0.4, 4
8538, 2109.6700000000005, 0.2, 12
1462, 2484.898675000001, 0, 6
13942, 3273.754818181819, 0.2, 3
13532, 2644.4277000000006, 0, 3
4754, 3760.515181818182, 0.4, 11
543, 2319.741200000001, 0, 15
3415, 2551.6708750000003, 0.2, 2
20082, 3295.1020000000003, 0.4, 5
1495, 2808.010550000001, 0.6, 6
13359, 2662.922900000001, 0.2, 11
20474, 2103.6700000000005, 0.4, 8
12185, 4016.397386363637, 0, 3
3280, 2649.5568000000007, 0.2, 8
14432, 2649.5568000000007, 0.6, 6
3342, 2713.4426000000008, 0.2, 1
2994, 2244.1300750000005, 0, 3
2321, 2841.187700000001, 0, 8
17710, 2103.6700000000005, 0.2, 11
5664, 2649.5568000000007, 0, 9
2546, 2694.6919000000003, 0, 6
10811, 2636.305750000001, 0.4, 12
3523, 2566.1658250000005, 0.6, 14
19377, 3750.9878181818185, 0.4, 6
15025, 3325.4172727272735, 0.2, 11
17272, 2723.166100000001, 0.2, 3
13513, 2712.447100000001, 0.4, 11
1728, 2761.8317200000006, 0.4, 6
13009, 5369.980500000001, 0.4, 12
15693, 5369.980500000001, 0.4, 4
8844, 2109.6700000000005, 0, 11
195, 4415.577272727273, 0, 3
8655, 2103.6700000000005, 0.2, 13
11965, 4016.397386363637, 0, 6
573, 3745.198181818182, 0, 11
20748, 2691.2899, 0.2, 8
13652, 2103.6700000000005, 0, 10
2478, 2244.1300750000005, 0, 5
12522, 2720.6707, 0.4, 12
19045, 3550.608054545455, 0.6, 4
6059, 2713.4426000000008, 0, 10
19672, 2103.6700000000005, 0, 3
1105, 3763.38, 0.6, 3
12588, 2718.117100000001, 0.4, 10
20929, 2723.3929000000003, 0.6, 12
1404, 3135.2981363636372, 0.4, 1
12978, 2729.0629000000004, 0.2, 10
5433, 2713.4426000000008, 0.2, 11
9066, 2720.6707, 0.6, 10
19438, 3764.5958181818182, 0.4, 9
12500, 2718.117100000001, 0.2, 5
5310, 2713.4426000000008, 0, 12
10061, 2770.4072, 0.2, 8
13560, 2103.6700000000005, 0.4, 9
7532, 2729.0629000000004, 0.2, 12
12140, 2718.117100000001, 0.6, 12
17929, 2103.6700000000005, 0, 12
21179, 2109.6700000000005, 0.4, 10
16506, 2103.6700000000005, 0, 12
20764, 2662.922900000001, 0, 12
7531, 2713.4426000000008, 0.2, 12
21140, 2274.968875000001, 0.2, 2
21414, 2718.117100000001, 0.4, 11
5175, 3159.843045454546, 0.4, 4
17939, 2103.6700000000005, 0, 9
2409, 2239.6345750000005, 0.4, 5
6029, 2713.4426000000008, 0.4, 10
10863, 2628.5824750000006, 0, 2
6055, 2713.4426000000008, 0, 10
11997, 4580.007272727273, 0.2, 11
12650, 2718.117100000001, 0.4, 13
16559, 2755.5896000000007, 0.4, 11
11331, 2649.5568000000007, 0.2, 4
8874, 2109.6700000000005, 0.4, 4
318, 2770.4072, 0, 11
11976, 2581.6389250000007, 0, 6
24, 2654.690400000001, 0.2, 6
7, 2918.0840909090916, 0.4, 3
20768, 2662.922900000001, 0, 9
7924, 2576.9165500000004, 0, 10
1612, 3745.198181818182, 0, 12
6137, 2713.4426000000008, 0.6, 10
10686, 2321.8516000000004, 0.4, 11
14418, 2918.0840909090916, 0, 9
12048, 2718.117100000001, 0.4, 12
13053, 2794.523600000001, 0, 9
4620, 2103.6700000000005, 0.2, 12
13538, 2662.922900000001, 0.6, 12
3647, 2566.1658250000005, 0.4, 5
14296, 3810.7349090909097, 0.4, 4
16314, 2549.4038000000005, 0.2, 12
11093, 3055.7980000000002, 0.4, 3
10047, 3189.143454545455, 0.4, 9
9132, 2704.7467, 0, 4
3234, 2248.1935750000007, 0.4, 5
2517, 2691.2899, 0.6, 15
7274, 2729.0629000000004, 0.4, 10
11804, 2743.7017, 0, 6
14020, 3810.7349090909097, 0.4, 11
16736, 2755.5896000000007, 0, 16
12546, 2718.117100000001, 0.2, 10
1578, 2500.250200000001, 0.4, 3
14658, 3374.461954545455, 0.4, 4
17255, 2244.1300750000005, 0.4, 10
18104, 3851.553, 0.4, 3
5714, 2654.690400000001, 0, 1
13449, 2662.922900000001, 0, 7
9465, 2704.7467, 0, 9
3715, 2103.6700000000005, 0, 9
5431, 2649.5568000000007, 0.4, 12
12960, 2581.6389250000007, 0, 6
5546, 2649.5568000000007, 0.4, 9
3734, 2103.6700000000005, 0.2, 5
20832, 2662.922900000001, 0, 5
17949, 2103.6700000000005, 0.6, 4
17355, 2649.5568000000007, 0.6, 6
10224, 4137.096363636364, 0.6, 14
13681, 2330.7216000000003, 0, 6
641, 3173.7829090909095, 0.4, 6
9118, 2109.6700000000005, 0.4, 3
14325, 3564.1390909090915, 0.2, 3
11981, 2626.3093375000003, 0.4, 11
13387, 2644.4277000000006, 0.4, 6
328, 3335.3418181818183, 0, 3
8147, 2642.922900000001, 0.4, 4
2937, 2694.6919000000003, 0.2, 6
20499, 2103.6700000000005, 0, 10
7601, 2654.690400000001, 0.4, 8
13032, 2729.0629000000004, 0.4, 8
19909, 2244.1300750000005, 0.2, 8
6625, 2713.4426000000008, 0.6, 3
1482, 3172.4585000000006, 0.4, 11
1100, 3198.0894772727274, 0, 4
18376, 3862.2916363636364, 0.2, 11
13347, 2662.922900000001, 0, 4
16638, 2681.3296000000005, 0.4, 6
17345, 2103.6700000000005, 0.4, 4
18588, 3862.2916363636364, 0.4, 8
6451, 2713.4426000000008, 0, 9
17807, 2713.4426000000008, 0, 4
20988, 2109.6700000000005, 0, 16
13512, 2662.922900000001, 0, 12
13320, 2723.3929000000003, 0.4, 16
20825, 2662.922900000001, 0.2, 12
3530, 2713.4426000000008, 0, 8
5757, 2649.5568000000007, 0.4, 3
20627, 2681.3296000000005, 0.4, 5
10877, 2636.305750000001, 0, 12
11519, 3725.780625, 0, 2
20826, 2662.922900000001, 0, 6
21694, 3014.2790090909098, 0.6, 4
17080, 2103.6700000000005, 0.2, 6
20468, 2309.9248000000002, 0, 14
220, 2918.0840909090916, 0, 5
5371, 3745.198181818182, 0.4, 10
14738, 3374.461954545455, 0.4, 1
12910, 2718.117100000001, 0.4, 4
16884, 2103.6700000000005, 0.2, 5
19692, 2309.9248000000002, 0, 6
14507, 2261.3971750000005, 0, 2
6353, 2713.4426000000008, 0.4, 11
17097, 2103.6700000000005, 0.4, 9
494, 2239.6651750000005, 0.6, 4
5516, 2649.5568000000007, 0.2, 3
1565, 2808.010550000001, 0.2, 1
2525, 2248.1935750000007, 0.2, 15
11341, 2649.5568000000007, 0.4, 13
15485, 2109.6700000000005, 0.4, 3
11778, 2581.6389250000007, 0.4, 10
12035, 2626.3093375000003, 0.2, 9
13509, 2644.4277000000006, 0.4, 6
14234, 3732.476727272727, 0.2, 12
17249, 2247.343075, 0, 11
14006, 3564.1390909090915, 0.2, 9
2099, 2652.1291000000006, 0, 3
3590, 2713.4426000000008, 0.4, 1
13510, 2662.922900000001, 0, 9
11463, 3754.289090909091, 0.4, 11
7242, 2729.0629000000004, 0.4, 3
19731, 2309.9248000000002, 0.4, 3
16926, 2103.6700000000005, 0.4, 8
18486, 3750.9878181818185, 0.4, 6
7295, 2713.4426000000008, 0.6, 14
1710, 2103.6700000000005, 0.6, 3
20786, 2662.922900000001, 0.4, 10
11052, 2691.2899, 0.2, 11
4368, 3900.6010363636365, 0.4, 3
1891, 2622.1348000000003, 0.4, 6
8981, 2649.5568000000007, 0.4, 11
3376, 2713.4426000000008, 0.4, 15
15340, 2103.6700000000005, 0.4, 3
19728, 2103.6700000000005, 0.4, 8
5121, 3295.2580000000003, 0, 3
5948, 2729.0629000000004, 0.6, 12
3738, 2103.6700000000005, 0.2, 5
1694, 2658.528640000001, 0, 2
20418, 2103.6700000000005, 0, 10
13536, 2662.922900000001, 0.4, 10
13174, 2723.3929000000003, 0, 3
10581, 3763.9072727272737, 0, 4
6307, 2713.4426000000008, 0.4, 9
11254, 3252.834727272728, 0.4, 13
10849, 2636.305750000001, 0, 3
7395, 2713.4426000000008, 0.6, 9
8561, 2720.6707, 0.4, 2
6387, 2713.4426000000008, 0.2, 3
12162, 2729.0629000000004, 0.4, 16
12190, 2581.6389250000007, 0, 3
6788, 2729.0629000000004, 0.4, 10
17947, 2103.6700000000005, 0.4, 4
17932, 2103.6700000000005, 0.4, 12
2714, 2242.4857750000006, 0.2, 11
20542, 2097.6700000000005, 0.6, 6
13656, 2330.7216000000003, 0, 12
11944, 2718.117100000001, 0, 3
11414, 2623.7578375000007, 0.4, 12
17439, 3754.289090909091, 0, 3
10039, 3369.1345454545462, 0.4, 3
15642, 3268.710727272728, 0, 6
21359, 3323.074, 0.2, 3
10742, 2592.1446250000004, 0.2, 1
21744, 2713.4426000000008, 0, 4
550, 3214.997272727273, 0.4, 6
4632, 2103.6700000000005, 0.4, 5
1529, 2918.0840909090916, 0, 11
12498, 2718.117100000001, 0.4, 5
6950, 2729.0629000000004, 0, 6
12369, 2626.3093375000003, 0.6, 8
18043, 2103.6700000000005, 0.4, 12
3260, 2246.6107000000006, 0, 6
21187, 2694.6919000000003, 0, 12
20963, 2702.5660000000003, 0.4, 11
20660, 2755.5896000000007, 0.4, 9
3448, 2713.4426000000008, 0.2, 8
548, 2918.0840909090916, 0.4, 6
5450, 2649.5568000000007, 0.4, 13
12753, 4525.297272727274, 0.4, 8
1224, 2755.5896000000007, 0, 8
11763, 2626.3093375000003, 0, 12
17200, 2103.6700000000005, 0.4, 6
3835, 3768.719454545455, 0.2, 11
18161, 2103.6700000000005, 0.2, 6
1065, 2704.7467, 0.4, 8
9810, 3705.343636363636, 0, 2
5618, 2649.5568000000007, 0.4, 16
3176, 2704.7467, 0, 3
11206, 3763.6079090909093, 0.2, 10
11588, 2729.0629000000004, 0.2, 11
17391, 2649.5568000000007, 0.6, 3
3158, 2729.0629000000004, 0, 3
7070, 2729.0629000000004, 0.4, 8
12724, 2718.117100000001, 0, 14
9745, 2770.4072, 0, 12
772, 2961.6040000000003, 0.4, 3
17358, 2654.690400000001, 0, 6
15364, 2322.9856000000004, 0, 10
7030, 2729.0629000000004, 0.6, 12
18683, 3900.6010363636365, 0, 12
268, 2918.0840909090916, 0, 11
13208, 2723.3929000000003, 0.4, 11
12796, 2581.6389250000007, 0.4, 4
15210, 2665.785700000001, 0, 5
19568, 3851.553, 0.2, 3
13435, 2662.922900000001, 0.2, 10
5675, 2649.5568000000007, 0.4, 6
19533, 3764.5958181818182, 0.4, 15
5827, 2713.4426000000008, 0.4, 13
3377, 2566.1658250000005, 0.4, 6
7119, 2713.4426000000008, 0, 4
264, 3745.198181818182, 0.4, 11
17065, 2103.6700000000005, 0, 11
7869, 2103.6700000000005, 0.4, 10
19751, 2103.6700000000005, 0.4, 12
20884, 2662.922900000001, 0.4, 9
20022, 2103.6700000000005, 0.4, 4
7472, 2642.922900000001, 0.2, 10
17375, 2649.5568000000007, 0.2, 10
1489, 2483.9100000000003, 0.2, 1
15947, 2246.6107000000006, 0.4, 11
16803, 2103.6700000000005, 0.2, 5
10249, 2866.2748000000006, 0.4, 3
7808, 2694.6919000000003, 0.2, 12
5231, 2649.5568000000007, 0.6, 11
8618, 2694.6919000000003, 0.4, 12
1598, 2357.847, 0.2, 4
4564, 2837.6156000000005, 0, 11
2222, 2545.0217875000003, 0.4, 3
16164, 2761.8317200000006, 0, 11
15529, 2103.6700000000005, 0.2, 9
16044, 2761.8317200000006, 0.4, 12
3403, 2566.1658250000005, 0.2, 3
2401, 2239.6345750000005, 0, 15
10321, 2770.4072, 0, 10
12877, 2626.3093375000003, 0, 9
17982, 2632.6345000000006, 0.2, 12
4069, 3439.5764909090913, 0.4, 4
3733, 2103.6700000000005, 0.2, 16
20913, 2662.922900000001, 0.6, 7
2502, 2652.1291000000006, 0.2, 11
5068, 3159.843045454546, 0.2, 9
13071, 2794.523600000001, 0.4, 4
7521, 2702.5660000000003, 0.4, 1
14965, 3411.336363636364, 0, 3
9135, 2694.6919000000003, 0.4, 4
876, 2694.6919000000003, 0, 3
1481, 2918.0840909090916, 0.4, 14
1331, 3745.198181818182, 0, 10
4724, 3589.23890909091, 0.2, 3
9533, 2963.910454545455, 0.4, 11
6613, 2681.3296000000005, 0.4, 11
3570, 2649.5568000000007, 0.6, 8
17972, 2103.6700000000005, 0.4, 6
5983, 2713.4426000000008, 0.2, 12
2154, 2761.8317200000006, 0.2, 15
8913, 2564.1844375000005, 0.4, 6
6703, 2713.4426000000008, 0.2, 8
1384, 3135.2981363636372, 0.4, 14
1519, 2483.9100000000003, 0.2, 6
17061, 2309.9248000000002, 0.4, 3
1632, 2694.6919000000003, 0.2, 1
6990, 2729.0629000000004, 0.2, 3
5611, 2649.5568000000007, 0, 12
2573, 2553.183625, 0.2, 12
2259, 4580.007272727273, 0.4, 16
15992, 2794.523600000001, 0.4, 12
10160, 2791.5418000000004, 0.4, 10
19368, 3876.6997954545454, 0.4, 1
19644, 2103.6700000000005, 0.4, 6
10740, 2592.1446250000004, 0.2, 1
10859, 2636.305750000001, 0.2, 4
18653, 3750.9878181818185, 0, 12
523, 3068.7421818181824, 0.6, 10
6559, 2713.4426000000008, 0.4, 3
11754, 2729.0629000000004, 0.4, 10
18035, 2636.305750000001, 0, 12
14382, 2841.187700000001, 0.4, 4
5929, 2713.4426000000008, 0, 12
19738, 2103.6700000000005, 0.2, 10
7595, 2713.4426000000008, 0.4, 8
11539, 4241.224545454546, 0.2, 3
1770, 2761.8317200000006, 0.2, 3
20869, 2662.922900000001, 0.2, 9
3382, 2713.4426000000008, 0, 6
1642, 2109.6700000000005, 0, 15
5346, 2649.5568000000007, 0, 14
6554, 2729.0629000000004, 0.4, 4
1505, 2483.9100000000003, 0.4, 12
16244, 2275.4823600000004, 0.4, 9
13402, 2662.922900000001, 0.4, 12
4568, 2837.6156000000005, 0, 9
20070, 2109.6700000000005, 0.4, 8
16823, 2103.6700000000005, 0, 9
16818, 2309.9248000000002, 0, 6
20390, 2794.523600000001, 0, 12
18761, 3750.9878181818185, 0.4, 12
7350, 2729.0629000000004, 0.4, 3
9712, 3627.583090909091, 0, 9
17663, 2121.6700000000005, 0.2, 16
17341, 2103.6700000000005, 0.2, 7
11038, 2679.6860000000006, 0, 3
19441, 3764.5958181818182, 0, 16
1965, 2761.8317200000006, 0.4, 14
14440, 2649.5568000000007, 0.4, 4
3282, 2649.5568000000007, 0.4, 9
12704, 2581.6389250000007, 0.4, 3
17950, 2103.6700000000005, 0.4, 3
8996, 2654.690400000001, 0.4, 3
21390, 2658.528640000001, 0.2, 15
17914, 2103.6700000000005, 0.6, 9
13644, 2103.6700000000005, 0.2, 12
15899, 2275.4823600000004, 0, 13
725, 2961.6040000000003, 0.4, 4
6147, 2713.4426000000008, 0.4, 9
16885, 2103.6700000000005, 0.6, 10
12206, 2718.117100000001, 0.6, 10
16545, 2103.6700000000005, 0.4, 8
2046, 2761.8317200000006, 0, 3
20194, 2755.5896000000007, 0.2, 11
11273, 3570.2854545454547, 0.4, 8
17357, 2649.5568000000007, 0, 12
17416, 2103.6700000000005, 0.2, 11
11582, 2743.7017, 0.2, 14
5871, 2713.4426000000008, 0.2, 12
6941, 2713.4426000000008, 0.4, 9
670, 2918.0840909090916, 0.6, 2
2580, 2244.1300750000005, 0, 8
7679, 2694.6919000000003, 0.4, 4
9704, 3991.6825454545456, 0.4, 11
1651, 2961.6040000000003, 0.2, 6
12186, 2642.922900000001, 0.2, 2
1532, 2484.898675000001, 0.6, 3
4939, 3188.7878181818187, 0.2, 15
5792, 2649.5568000000007, 0.2, 12
234, 2103.6700000000005, 0.2, 4
17307, 2309.9248000000002, 0.4, 3
11016, 2109.6700000000005, 0, 3
10751, 2636.305750000001, 0.2, 16
12529, 4016.397386363637, 0, 4
15330, 2103.6700000000005, 0.2, 3
17748, 2103.6700000000005, 0, 9
16554, 2681.3296000000005, 0.4, 11
1521, 2483.9100000000003, 0.2, 3
16727, 2755.5896000000007, 0.4, 11
394, 3745.198181818182, 0, 14
14929, 3745.198181818182, 0.4, 9
12060, 2581.6389250000007, 0, 3
3678, 2649.5568000000007, 0, 9
11366, 2887.241090909091, 0, 4
399, 3745.198181818182, 0.4, 3
6946, 2729.0629000000004, 0, 6
16276, 4740.694909090909, 0.4, 5
5617, 2649.5568000000007, 0, 12
1177, 2121.6700000000005, 0, 6
3288, 2649.5568000000007, 0, 14
17405, 2649.5568000000007, 0.2, 3
5909, 2713.4426000000008, 0.4, 16
1427, 3408.759090909092, 0, 11
6560, 2729.0629000000004, 0.4, 4
20690, 2755.5896000000007, 0.2, 4
3602, 2755.5896000000007, 0, 1
19070, 2944.3992636363637, 0.2, 6
2115, 2761.8317200000006, 0.4, 11
1467, 3711.6645454545464, 0.4, 3
16518, 2103.6700000000005, 0.6, 9
4544, 2837.6156000000005, 0, 9
460, 2239.6651750000005, 0, 4
20885, 2644.4277000000006, 0.2, 6
6876, 2729.0629000000004, 0, 10
16387, 3649.5536818181827, 0.4, 14
16826, 2103.6700000000005, 0.2, 5
9821, 3323.074, 0, 9
2918, 2248.1935750000007, 0, 15
20307, 2103.6700000000005, 0, 9
1015, 2837.6156000000005, 0, 8
19055, 3750.9878181818185, 0.4, 10
5113, 3148.7318181818187, 0.6, 2
12196, 2743.7017, 0.6, 4
14433, 2649.5568000000007, 0.6, 11
20983, 2103.6700000000005, 0.4, 3
8384, 2704.7467, 0.2, 12
14620, 2103.6700000000005, 0.4, 12
9168, 2718.117100000001, 0.4, 12
11237, 2881.4216363636365, 0, 6
8369, 3098.5585454545453, 0.6, 11
2718, 2244.1300750000005, 0.2, 8
6604, 2729.0629000000004, 0.4, 7
18294, 3764.5958181818182, 0.4, 6
6678, 2729.0629000000004, 0.2, 10
16905, 2103.6700000000005, 0, 8
1095, 3068.7421818181824, 0.4, 3
3321, 2723.166100000001, 0.6, 8
5342, 2649.5568000000007, 0.6, 12
16801, 2103.6700000000005, 0, 10
15629, 3745.198181818182, 0, 12
12770, 2581.6389250000007, 0.4, 3
10140, 2791.5418000000004, 0.4, 15
19933, 2244.1300750000005, 0.4, 4
2519, 2791.5418000000004, 0, 11
1309, 3763.38, 0.2, 14
447, 2321.8516000000004, 0.4, 4
18893, 3374.461954545455, 0.6, 6
4316, 3239.339090909091, 0.2, 11
15972, 2761.8317200000006, 0, 8
21386, 2679.9223000000006, 0.6, 4
13407, 2662.922900000001, 0.4, 6
4531, 2837.6156000000005, 0.6, 9
1725, 2322.9856000000004, 0, 6
7194, 2729.0629000000004, 0.6, 3
9834, 3202.2632727272735, 0, 15
20755, 2662.922900000001, 0.6, 4
20996, 2805.525475000001, 0.2, 9
15402, 2103.6700000000005, 0.4, 10
15682, 2841.187700000001, 0.2, 8
17906, 2103.6700000000005, 0.4, 12
19773, 2103.6700000000005, 0, 9
2333, 2794.523600000001, 0, 4
3757, 2103.6700000000005, 0.4, 11
11101, 3178.8543636363634, 0.4, 8
9859, 3224.9961818181823, 0.4, 3
8193, 2109.6700000000005, 0, 4
3109, 2576.9165500000004, 0.4, 3
2921, 2248.1935750000007, 0.4, 11
12750, 2581.6389250000007, 0, 3
12504, 2581.6389250000007, 0, 6
5807, 2713.4426000000008, 0.2, 4
7245, 2649.5568000000007, 0, 3
8105, 2720.6707, 0, 6
17899, 2103.6700000000005, 0.6, 12
20809, 2662.922900000001, 0.4, 4
14271, 3564.1390909090915, 0, 11
6222, 2729.0629000000004, 0.2, 1
17403, 2649.5568000000007, 0.6, 3
17880, 2103.6700000000005, 0.2, 3
18154, 3764.5958181818182, 0.4, 3
10181, 2770.4072, 0.4, 8
3116, 2679.9223000000006, 0.2, 1
8832, 2103.6700000000005, 0, 12
5301, 2654.690400000001, 0, 12
19737, 2103.6700000000005, 0.4, 16
7205, 2713.4426000000008, 0.6, 3
16862, 2103.6700000000005, 0, 3
4876, 3165.8820000000005, 0.2, 4
1998, 2761.8317200000006, 0, 14
17625, 3763.38, 0.6, 9
6057, 2713.4426000000008, 0.4, 10
17850, 2636.0365000000006, 0, 8
8826, 2103.6700000000005, 0.4, 6
1215, 3754.289090909091, 0, 16
18047, 2628.5824750000006, 0, 12
967, 2694.6919000000003, 0.4, 8
16340, 4740.694909090909, 0, 14
816, 2694.6919000000003, 0.2, 4
19849, 2239.934275, 0.2, 10
11607, 4679.451818181818, 0, 15
6125, 2713.4426000000008, 0.4, 9
11442, 2121.6700000000005, 0.4, 4
1604, 3068.7421818181824, 0.4, 6
13337, 2662.922900000001, 0.4, 11
9457, 2545.0217875000003, 0.2, 3
19684, 2103.6700000000005, 0.4, 4
7709, 2729.0629000000004, 0, 11
11228, 3268.710727272728, 0.2, 9
20726, 2662.922900000001, 0, 11
7372, 2694.6919000000003, 0.4, 12
21272, 2649.5568000000007, 0.2, 12
4906, 3621.288363636364, 0.2, 4
5965, 2713.4426000000008, 0.2, 4
6282, 2743.7017, 0.6, 3
3740, 2309.9248000000002, 0, 2
6041, 2713.4426000000008, 0.4, 12
12670, 2694.6919000000003, 0, 9
2753, 2242.4857750000006, 0.4, 11
10131, 2121.6700000000005, 0.2, 11
16300, 2634.2939875000006, 0.4, 3
11817, 2626.3093375000003, 0.4, 8
14532, 3851.553, 0, 3
476, 2239.6651750000005, 0, 6
5421, 2649.5568000000007, 0, 15
3686, 2654.690400000001, 0.2, 15
2029, 2652.199040000001, 0.2, 3
4604, 2841.187700000001, 0.2, 8
7181, 2713.4426000000008, 0.4, 4
13482, 2662.922900000001, 0.4, 9
19709, 2103.6700000000005, 0.2, 4
14198, 3564.1390909090915, 0, 11
9291, 2720.6707, 0.4, 6
5566, 2649.5568000000007, 0.2, 4
10762, 2321.8516000000004, 0, 5
11898, 2729.0629000000004, 0.4, 6
5214, 2649.5568000000007, 0, 15
9995, 3754.289090909091, 0.6, 5
8547, 2634.2939875000006, 0.2, 6
519, 2357.847, 0.2, 6
10604, 2694.6919000000003, 0.4, 11
19775, 2103.6700000000005, 0, 12
12278, 2581.6389250000007, 0, 6
5734, 2649.5568000000007, 0.2, 8
18514, 3764.5958181818182, 0, 13
19264, 3862.2916363636364, 0.4, 10
20356, 2649.5568000000007, 0.4, 4
6488, 2729.0629000000004, 0.2, 4
5085, 3159.843045454546, 0, 3
20731, 2662.922900000001, 0.4, 13
6981, 2713.4426000000008, 0, 4
7211, 2713.4426000000008, 0.4, 3
16146, 2761.8317200000006, 0.4, 8
4778, 4945.31975, 0, 2
9697, 2633.018237500001, 0.4, 6
5700, 2649.5568000000007, 0, 15
5193, 4678.9101818181825, 0, 2
20439, 3301.906000000001, 0.4, 3
13486, 2644.4277000000006, 0, 6
3222, 2691.2899, 0, 2
1241, 3754.289090909091, 0.4, 12
14980, 2999.536681818183, 0, 3
12992, 2581.6389250000007, 0.6, 6
4916, 3600.148000000001, 0, 4
19762, 2103.6700000000005, 0.6, 10
15054, 3561.7908181818184, 0.2, 7
274, 3745.198181818182, 0.2, 12
6399, 2713.4426000000008, 0.4, 9
2193, 2918.0840909090916, 0.4, 6
