PID,Yearly_electricity,Certainty,District,Adjusted_electricity
7039,2713.4426000000008,0.2,4,2512.8226101737046
6279,2649.5568000000007,0.4,3,3105.6792642243277
5591,2649.5568000000007,0.0,9,2649.5568000000007
12064,2581.6389250000007,0.4,3,3026.0741758424842
21779,3745.198181818182,0.4,9,4339.274170708384
17303,2103.6700000000005,0.0,12,2103.6700000000005
4072,3918.337490909092,0.0,6,3918.337490909092
1919,2658.528640000001,0.0,15,2658.528640000001
9510,2642.922900000001,0.6,4,2056.69950475729
4600,2841.187700000001,0.6,8,3865.1299990410857
1196,2702.5660000000003,0.2,1,3243.0792
11035,2103.6700000000005,0.0,3,2103.6700000000005
13570,2103.6700000000005,0.4,9,2437.4284111936013
10747,2636.305750000001,0.4,12,1581.7834500000006
695,2824.3922500000003,0.0,3,2824.3922500000003
15375,2103.6700000000005,0.2,11,1867.9840996940272
17087,2103.6700000000005,0.4,11,1632.2980445151177
19926,2795.71995,0.6,6,3922.792286984397
20053,2848.6490500000004,0.4,9,3300.5480718018907
10512,4137.096363636364,0.2,11,3673.594200255741
3012,2244.1300750000005,0.6,4,1746.3628226147046
20957,2330.7216000000003,0.4,12,1398.43296
11019,2109.6700000000005,0.0,3,2109.6700000000005
10688,2321.8516000000004,0.2,11,2061.72158031379
11960,2581.6389250000007,0.0,6,2581.6389250000007
9207,2694.6919000000003,0.4,11,2090.8888881846633
12408,2581.6389250000007,0.0,3,2581.6389250000007
6656,2729.0629000000004,0.2,13,3221.184050343403
13704,2103.6700000000005,0.2,3,2285.3424342981466
12263,2619.610475,0.4,6,3321.8635316418035
7206,2729.0629000000004,0.2,3,2964.543704110878
5945,2713.4426000000008,0.0,4,2713.4426000000008
7100,2729.0629000000004,0.4,10,3820.6880600000004
12248,2581.6389250000007,0.0,6,2581.6389250000007
7806,2109.6700000000005,0.0,12,2109.6700000000005
17100,2103.6700000000005,0.4,10,2945.1380000000004
12678,2729.0629000000004,0.0,12,2729.0629000000004
10801,2636.305750000001,0.0,7,2636.305750000001
16048,2761.8317200000006,0.6,10,4418.930752000001
21265,2649.5568000000007,0.6,8,3604.5265627411
5258,2649.5568000000007,0.2,6,3002.3306273810294
5682,2649.5568000000007,0.0,8,2649.5568000000007
9606,2694.6919000000003,0.0,3,2694.6919000000003
20794,2644.4277000000006,0.0,3,2644.4277000000006
7501,2654.690400000001,0.4,2,3716.566560000001
12218,2729.0629000000004,0.4,11,2117.5583329002748
16883,2309.9248,0.2,2,2771.9097599999996
5533,2649.5568000000007,0.4,3,3105.18629051455
7441,2713.4426000000008,0.4,3,3180.065470043426
3608,2713.4426000000008,0.4,4,2312.1999286961322
17897,2103.6700000000005,0.4,3,2465.3640498970176
13627,2330.7216000000003,0.2,8,2611.6800602154954
16700,2755.5896000000007,0.0,4,2755.5896000000007
14369,3745.198181818182,0.2,12,2996.1585454545457
7716,2805.525475000001,0.2,11,2491.206733892728
20808,2644.4277000000006,0.2,9,2854.2608723233225
757,2836.95825,0.0,10,2836.95825
17438,2642.922900000001,0.4,3,3097.4108382375716
20745,2662.922900000001,0.2,12,2130.3383200000007
9163,2109.6700000000005,0.4,4,1797.7091010740762
888,2694.6919000000003,0.2,15,2648.8951128346375
14459,2103.6700000000005,0.6,14,2294.6414489906547
11568,2581.6389250000007,0.2,2,3097.9667100000006
9439,2109.6700000000005,0.2,12,1687.7360000000006
20250,2103.6700000000005,0.2,5,1682.9360000000006
6879,2713.4426000000008,0.6,10,4341.508160000001
6653,2713.4426000000008,0.2,4,2512.8226101737046
17758,2309.9248,0.0,2,2309.9248
3365,2566.1658250000005,0.0,15,2566.1658250000005
6661,2713.4426000000008,0.0,13,2713.4426000000008
11930,2581.6389250000007,0.0,6,2581.6389250000007
5866,2642.922900000001,0.4,4,2252.1082003886195
13842,3539.874181818182,0.2,3,3844.139937306861
9756,2791.5418000000004,0.2,4,2585.1474219757542
1550,2363.73435,0.4,2,3309.22809
8987,2649.5568000000007,0.0,4,2649.5568000000007
3964,3372.693400000001,0.4,3,3952.7592299674634
13602,2330.7216000000003,0.2,6,2640.4681182385657
21109,2694.6919000000003,0.4,4,2296.221954173045
12920,2718.117100000001,0.0,11,2718.117100000001
21808,2729.0629000000004,0.2,6,3092.566199984467
16836,3172.4585000000006,0.2,4,2937.9004417219003
17998,3733.351363636364,0.6,16,1971.558075116755
11696,2694.6919000000003,0.4,11,2090.8888881846633
6089,2713.4426000000008,0.2,11,2409.4404244939305
6725,2713.4426000000008,0.0,3,2713.4426000000008
17096,2103.6700000000005,0.4,7,2300.0726372893882
13420,2662.922900000001,0.2,12,2130.3383200000007
17606,2642.922900000001,0.4,10,3700.092060000001
18265,3750.9878181818185,0.4,12,2250.592690909091
20928,2701.3447,0.4,12,1620.80682
7044,2729.0629000000004,0.6,7,3111.2489794584067
100,3745.198181818182,0.2,4,3468.293710090787
660,3745.198181818182,0.4,5,2247.1189090909093
19718,2103.6700000000005,0.6,9,2604.2309933111715
2282,2566.1658250000005,0.2,3,2786.654391215473
1929,2103.6700000000005,0.2,1,2524.4040000000005
21758,3340.5791818181824,0.6,12,1336.231672727273
21710,2729.0629000000004,0.0,4,2729.0629000000004
1030,2694.6919000000003,0.0,3,2694.6919000000003
7276,2729.0629000000004,0.6,10,4366.500640000001
11328,2649.5568000000007,0.0,11,2649.5568000000007
5672,2649.5568000000007,0.0,13,2649.5568000000007
12800,2743.7017,0.2,6,3109.180528950762
20569,2103.6700000000005,0.4,10,2945.1380000000004
17144,2796.82375,0.2,16,2356.877245030549
2295,2841.187700000001,0.0,6,2841.187700000001
19405,3768.719454545455,0.4,12,2261.231672727273
16828,2103.6700000000005,0.2,16,1772.7581183566201
1667,3745.198181818182,0.2,11,3325.6025895749112
17737,2103.6700000000005,0.0,3,2103.6700000000005
11275,2873.7581000000005,0.2,10,3448.5097200000005
184,2103.6700000000005,0.0,15,2103.6700000000005
12575,4241.224545454546,0.2,3,4605.833998057215
17359,2649.5568000000007,0.6,3,3333.1523133687206
12008,2581.6389250000007,0.6,3,3247.703618295956
9219,2694.6919000000003,0.0,9,2694.6919000000003
20552,2681.3296000000005,0.2,11,2380.9252256176624
1089,2694.6919000000003,0.4,3,3158.088175690187
674,3745.198181818182,0.2,3,4067.12987135157
17652,2729.0629000000004,0.0,10,2729.0629000000004
14788,3252.834727272728,0.4,6,4125.996991298433
7336,2729.0629000000004,0.0,12,2729.0629000000004
17991,2103.6700000000005,0.2,4,1948.134514302721
17191,2264.478625,0.2,5,1811.5829000000003
18776,3862.291636363637,0.4,12,2317.374981818182
20942,2097.6700000000005,0.0,4,2097.6700000000005
7885,2979.622909090909,0.0,4,2979.622909090909
7425,2713.4426000000008,0.6,11,1801.4357637359196
8705,2694.6919000000003,0.4,6,3417.2096682190177
6551,2713.4426000000008,0.4,5,1628.0655600000005
9670,2633.018237500001,0.4,11,2043.0345245509882
6800,2729.0629000000004,0.4,12,1637.43774
16150,2761.8317200000006,0.4,12,1657.0990320000003
12422,2581.6389250000007,0.4,3,3025.581202132707
16439,2837.6156000000005,0.4,12,1702.5693600000002
11426,2103.6700000000005,0.6,11,1396.6092279257634
13263,2794.523600000001,0.4,9,3237.8392747769676
1732,4206.323818181819,0.2,15,4134.83796690618
3667,2649.5568000000007,0.4,12,1589.7340800000004
13295,2794.523600000001,0.2,10,3353.428320000001
12036,2743.7017,0.4,3,3215.531513847873
5756,2649.5568000000007,0.6,14,2890.0846357654073
68,2649.5568000000007,0.2,14,2729.73350849583
14427,2649.5568000000007,0.4,8,3286.646978312781
11178,3852.315409090909,0.0,6,3852.315409090909
1132,2713.4426000000008,0.0,6,2713.4426000000008
3600,2713.4426000000008,0.6,1,4341.508160000001
16031,2275.4823600000004,0.2,12,1820.3858880000005
1665,3745.198181818182,0.4,16,2566.942287364217
11175,2679.6860000000006,0.6,10,4287.4976000000015
17309,2103.6700000000005,0.0,11,2103.6700000000005
20305,2770.4072,0.0,9,2770.4072
13498,2644.4277000000006,0.0,4,2644.4277000000006
1541,2483.9100000000003,0.4,11,1927.3371664104452
17844,2743.7017,0.2,6,3109.180528950762
15655,3178.854363636364,0.4,4,2708.7897787884735
12936,2581.6389250000007,0.4,10,3614.2944950000006
16772,2755.5896000000007,0.2,4,2551.853404894022
21190,2694.6919000000003,0.2,12,2155.75352
7322,2729.0629000000004,0.4,10,3820.6880600000004
19768,2103.6700000000005,0.0,12,2103.6700000000005
7359,2713.4426000000008,0.2,5,2170.7540800000006
15623,2918.084090909092,0.0,4,2918.084090909092
14415,3745.198181818182,0.6,6,5256.671238087782
9519,2694.6919000000003,0.2,6,3053.5567797518966
20852,2662.922900000001,0.0,9,2662.922900000001
2471,2791.5418000000004,0.4,11,2166.0375034057083
5451,2649.5568000000007,0.6,5,1059.8227200000003
8744,2704.7467,0.0,3,2704.7467
3558,2649.5568000000007,0.4,6,3359.8876374596125
18032,2632.634500000001,0.4,12,1579.5807000000007
18239,3460.694672727273,0.2,4,3204.825419096475
10001,2690.659,0.0,3,2690.659
13568,2103.6700000000005,0.0,6,2103.6700000000005
16502,2103.6700000000005,0.4,8,2609.686222487791
3516,2713.4426000000008,0.0,14,2713.4426000000008
13531,2644.4277000000006,0.4,4,2253.3904808401403
9817,3323.074,0.4,9,3850.2084975925286
14996,3904.494727272728,0.0,11,3904.494727272728
5340,2649.5568000000007,0.4,11,2055.867269547335
18949,3259.3220909090915,0.2,11,2894.1619467979485
1716,2761.8317200000006,0.4,5,1657.0990320000003
17230,3627.583090909091,0.0,6,3627.583090909091
20046,2755.5896000000007,0.0,3,2755.5896000000007
14732,3252.834727272728,0.4,9,3768.8305081876774
12566,2581.6389250000007,0.4,3,3025.581202132707
21741,2720.6707,0.2,4,2519.5162891382306
7179,2713.4426000000008,0.2,4,2512.8226101737046
21698,3261.7098181818187,0.4,4,2779.393134493914
7435,2713.4426000000008,0.0,3,2713.4426000000008
13436,2662.922900000001,0.2,4,2466.0381643049113
14205,3705.343636363636,0.4,2,5187.48109090909
3665,2649.5568000000007,0.0,15,2649.5568000000007
20923,2701.3447,0.4,11,2096.050986517677
12584,2718.117100000001,0.2,8,3045.5531901909694
8518,2755.5896000000007,0.2,9,2974.236936119189
13260,2723.3929000000003,0.0,9,2723.3929000000003
17751,2103.6700000000005,0.0,16,2103.6700000000005
7316,2729.0629000000004,0.0,3,2729.0629000000004
12294,2581.6389250000007,0.4,5,1548.9833550000003
12551,3754.289090909091,0.0,4,3754.289090909091
1944,2322.9856000000004,0.6,5,929.1942400000003
3726,2103.6700000000005,0.4,3,2465.3640498970176
20663,2670.3668,0.6,9,3305.730052478923
9030,2694.6919000000003,0.2,10,3233.6302800000003
19626,3669.7902954545457,0.4,4,3127.129457363595
16265,2500.250200000001,0.4,4,2130.53296502461
8974,2649.5568000000007,0.2,4,2453.6603081037283
5271,2649.5568000000007,0.0,12,2649.5568000000007
16321,2103.6700000000005,0.2,3,2284.3657473516137
8203,2961.6040000000003,0.0,6,2961.6040000000003
8509,3140.135772727273,0.0,10,3140.135772727273
5211,2649.5568000000007,0.2,3,2877.22026766038
12808,2718.117100000001,0.6,9,3364.838892552997
15449,2679.6860000000006,0.0,10,2679.6860000000006
19750,2103.6700000000005,0.0,12,2103.6700000000005
4924,3621.288363636364,0.0,4,3621.288363636364
8488,2734.4216,0.4,11,2121.716301926418
17566,2729.0629000000004,0.0,3,2729.0629000000004
5896,2729.0629000000004,0.4,6,3460.857508684159
19774,2309.9248,0.6,15,2192.1506786353257
21679,2655.505625,0.2,4,2459.1692972939927
12352,2718.117100000001,0.4,12,1630.8702600000004
15549,2523.1996000000004,0.0,2,2523.1996000000004
5277,2649.5568000000007,0.2,11,2352.7121122101357
7842,2089.6700000000005,0.2,4,1935.169626503247
7241,2713.4426000000008,0.2,9,2928.7480486424156
2265,4241.224545454546,0.4,3,4970.746005853673
15710,2103.6700000000005,0.0,6,2103.6700000000005
19296,3862.291636363637,0.0,7,3862.291636363637
10010,3223.4432727272733,0.0,10,3223.4432727272733
16794,2103.6700000000005,0.2,11,1867.9840996940272
556,3745.198181818182,0.2,4,3468.293706941855
3479,2566.1658250000005,0.4,6,3253.9940033500675
53,3068.7421818181824,0.2,8,3438.2443848392318
1117,3763.38,0.4,4,3206.879755477822
12596,2581.6389250000007,0.2,10,3097.9667100000006
17479,2655.9928750000004,0.4,5,1593.5957250000001
12536,2743.7017,0.4,1,3841.1823799999997
13529,2644.4277000000006,0.6,2,4231.084320000001
10836,2321.8516000000004,0.2,14,2392.1092083334856
5464,2654.690400000001,0.0,5,2654.690400000001
16608,2713.4426000000008,0.0,10,2713.4426000000008
12702,2581.6389250000007,0.6,6,3622.039554053054
18347,2936.0815818181823,0.4,12,1761.6489490909094
8090,2729.0629000000004,0.6,12,1091.6251600000003
13911,2103.6700000000005,0.4,10,2945.1380000000004
7051,2713.4426000000008,0.4,15,2621.208953348918
13322,2723.3929000000003,0.2,1,3268.07148
16724,2755.5896000000007,0.0,11,2755.5896000000007
13457,2644.4277000000006,0.0,3,2644.4277000000006
844,2837.6156000000005,0.4,11,2201.787486296464
7926,2109.6700000000005,0.2,10,2531.6040000000007
12786,2581.6389250000007,0.0,4,2581.6389250000007
369,2791.5418000000004,0.2,4,2585.1474219757542
8571,2109.6700000000005,0.4,5,1265.8020000000004
4579,5369.980500000001,0.0,16,5369.980500000001
11692,2718.117100000001,0.4,11,2109.0651727371105
2188,2652.199040000001,0.2,15,2607.122565148174
16830,2103.6700000000005,0.0,3,2103.6700000000005
497,2321.8516000000004,0.4,5,1393.1109600000002
3901,3768.719454545455,0.2,5,3014.9755636363643
222,3745.198181818182,0.0,3,3745.198181818182
7958,2694.6919000000003,0.0,6,2694.6919000000003
16372,4740.694909090909,0.0,3,4740.694909090909
17754,2309.9248,0.0,2,2309.9248
8738,3098.5585454545453,0.4,5,1859.135127272727
2043,2761.8317200000006,0.2,6,3129.75239750133
582,3745.198181818182,0.2,11,3325.6025895749112
20508,2109.6700000000005,0.2,10,2531.6040000000007
2859,2652.129100000001,0.0,3,2652.129100000001
3472,2670.3668,0.2,3,2899.820745575627
3113,2704.7467,0.0,1,2704.7467
18005,2103.6700000000005,0.6,4,1637.0581596056113
10124,4137.096363636364,0.4,12,2482.2578181818185
15733,2103.6700000000005,0.0,4,2103.6700000000005
15294,2642.922900000001,0.4,1,3700.092060000001
13382,2662.922900000001,0.2,10,3195.507480000001
5535,2649.5568000000007,0.4,13,3605.5544279917995
7694,2720.519500000001,0.4,6,3450.0033922696452
17073,2103.6700000000005,0.0,10,2103.6700000000005
12802,2694.6919000000003,0.6,4,2096.9856354339304
3958,3541.6016909090918,0.2,3,3846.016080077524
12483,3763.38,0.4,12,2258.028
5748,2649.5568000000007,0.2,9,2859.796664971842
9414,2720.519500000001,0.2,11,2415.724459337373
9274,2109.6700000000005,0.4,9,2444.3799059552985
2438,3745.198181818182,0.4,5,2247.1189090909093
8200,2597.8225000000007,0.4,4,2213.6769395727024
13478,2662.922900000001,0.4,8,3303.22026399261
11340,2649.5568000000007,0.4,10,3709.379520000001
21454,2794.523600000001,0.4,8,3466.39845334968
7216,2729.0629000000004,0.0,9,2729.0629000000004
2983,2963.910454545455,0.6,5,1185.564181818182
5418,2649.5568000000007,0.4,11,2055.867269547335
18677,3750.9878181818185,0.2,9,4048.561503501298
10787,2636.305750000001,0.2,11,2340.9456523319127
21299,2866.2748000000006,0.2,4,2654.354919112763
19580,3862.291636363637,0.4,3,4526.606849277132
8415,2109.6700000000005,0.4,12,1265.8020000000004
1619,3745.198181818182,0.4,15,3617.896011251131
16697,2681.3296000000005,0.4,4,2284.835579852629
3713,2103.6700000000005,0.0,5,2103.6700000000005
654,3745.198181818182,0.2,4,3468.293706941855
17407,2649.5568000000007,0.0,10,2649.5568000000007
20476,2103.6700000000005,0.0,15,2103.6700000000005
7060,2729.0629000000004,0.4,9,3161.997655919119
5857,2681.3296000000005,0.2,16,2259.5505811642024
5968,2694.6919000000003,0.0,3,2694.6919000000003
1986,2761.8317200000006,0.2,14,2845.403337147476
5706,2649.5568000000007,0.0,12,2649.5568000000007
3592,2713.4426000000008,0.0,1,2713.4426000000008
4766,3552.5200000000004,0.0,4,3552.5200000000004
8511,2103.6700000000005,0.4,4,1792.5963369541662
7608,2649.5568000000007,0.0,8,2649.5568000000007
3465,2103.6700000000005,0.4,11,1632.2980445151177
5244,2649.5568000000007,0.4,13,3605.5544279917995
4669,2103.6700000000005,0.4,12,1262.2020000000002
9753,2866.2748000000006,0.4,4,2442.4323465742496
9648,2685.6860000000006,0.4,3,3147.5325529552592
9760,4137.096363636364,0.6,4,3219.4507151268717
14132,2103.6700000000005,0.4,12,1262.2020000000002
20128,2755.5896000000007,0.0,9,2755.5896000000007
12116,2581.6389250000007,0.2,3,2803.4587859694584
19635,2837.6156000000005,0.4,4,2418.011073371008
2704,3071.635954545455,0.4,1,4300.290336363637
6479,2713.4426000000008,0.2,9,2928.7480486424156
18557,3750.9878181818185,0.4,14,3977.998456806096
287,3745.198181818182,0.4,4,3191.3865404142516
9800,2694.6919000000003,0.4,2,3772.56866
17299,2103.6700000000005,0.2,8,2357.388029569968
5329,2649.5568000000007,0.4,8,3286.646978312781
14639,3552.932363636364,0.4,9,4116.51836605097
108,3745.198181818182,0.6,11,2486.4110953424984
15793,2761.8317200000006,0.4,11,2142.9846002007857
10887,3901.448363636364,0.4,8,4838.840157409851
11625,3725.780625,0.4,14,3951.2682842999666
5259,2649.5568000000007,0.2,11,2352.7121122101357
17368,2649.5568000000007,0.0,12,2649.5568000000007
6964,2729.0629000000004,0.4,16,1870.4876758197686
13628,2103.6700000000005,0.0,3,2103.6700000000005
5220,2649.5568000000007,0.4,9,3069.8832829736134
8291,2704.7467,0.4,8,3355.079653464187
18189,3550.608054545455,0.4,4,3025.571072404645
10694,2592.1446250000004,0.4,1,3629.0024750000002
14405,3745.198181818182,0.0,9,3745.198181818182
20861,2662.922900000001,0.4,9,3085.369011996002
17252,2246.6107000000006,0.0,10,2246.6107000000006
19224,3862.291636363637,0.2,3,4194.297965223489
1400,3900.886545454546,0.4,15,3768.2923724859365
1138,2713.4426000000008,0.0,15,2713.4426000000008
6910,2729.0629000000004,0.4,12,1637.43774
3329,2551.6708750000003,0.2,3,2770.912305806649
16362,3444.753181818182,0.4,3,4037.2189587268304
16,3745.198181818182,0.4,6,4751.24605707517
8049,2103.6700000000005,0.0,9,2103.6700000000005
5226,2649.5568000000007,0.0,9,2649.5568000000007
10733,2628.5824750000006,0.0,3,2628.5824750000006
9985,3323.074,0.4,16,2277.6202469507984
2738,2248.1935750000007,0.4,2,3147.471005000001
17849,2713.4426000000008,0.4,8,3365.862128153381
6858,2743.7017,0.2,3,2979.465329327041
17429,2109.6700000000005,0.4,6,2674.288526564324
15135,3325.417272727273,0.0,11,3325.417272727273
5605,2649.5568000000007,0.6,3,3333.1523133687206
13287,2794.523600000001,0.0,4,2794.523600000001
14567,2261.3971750000005,0.6,3,2844.8017364965244
20618,2755.5896000000007,0.0,6,2755.5896000000007
17796,2729.0629000000004,0.2,11,2423.310693886605
1507,2483.9100000000003,0.4,8,3081.2533527713304
17333,2103.6700000000005,0.4,4,1792.5963369541662
3229,2691.2899,0.4,11,2088.2491788098264
17179,2264.478625,0.0,9,2264.478625
1868,2658.528640000001,0.2,16,2240.336262778813
8514,2109.6700000000005,0.2,4,1953.6908947882102
9840,2828.4731500000003,0.2,3,3071.5304558800713
17481,2655.9928750000004,0.2,5,2124.7943000000005
11861,4679.451818181818,0.0,4,4679.451818181818
7177,2713.4426000000008,0.2,12,2170.7540800000006
14720,2649.5568000000007,0.4,3,3105.18629051455
8867,2694.6919000000003,0.4,12,1616.8151400000002
17832,2729.0629000000004,0.0,11,2729.0629000000004
7719,2109.6700000000005,0.4,11,1636.9536166047772
8942,2649.5568000000007,0.0,12,2649.5568000000007
21830,3477.0396363636364,0.4,16,2383.147610662609
6968,2729.0629000000004,0.4,13,3713.7611096225746
6380,2743.7017,0.2,3,2979.465329327041
4539,2103.6700000000005,0.2,9,2270.6258290818355
19919,2264.478625,0.2,9,2444.1851677754476
8493,2109.6700000000005,0.4,3,2472.396521544445
13216,2662.922900000001,0.0,12,2662.922900000001
12274,2718.117100000001,0.4,3,3185.544351496076
16851,3610.0636363636368,0.4,10,5054.089090909091
8948,2654.690400000001,0.4,3,3111.2032732560897
17895,2103.6700000000005,0.4,11,1632.2980445151177
13456,2662.922900000001,0.2,12,2130.3383200000007
17995,2103.6700000000005,0.2,6,2382.775549535954
9674,2655.505625,0.2,6,3009.0822556232974
14847,2679.6860000000006,0.0,5,2679.6860000000006
1492,2483.9100000000003,0.0,4,2483.9100000000003
6936,2729.0629000000004,0.2,3,2963.5670171643446
18595,2919.7628545454545,0.2,4,2703.8882495266184
5701,2654.690400000001,0.2,2,3185.6284800000008
2460,2244.1300750000005,0.2,4,2078.209450922775
7272,2729.0629000000004,0.0,10,2729.0629000000004
5614,2649.5568000000007,0.4,11,2055.867269547335
11657,4525.297272727274,0.2,12,3620.237818181819
17640,2729.0629000000004,0.2,12,2183.2503200000006
16795,2103.6700000000005,0.4,11,1632.2980445151177
12784,2718.117100000001,0.0,12,2718.117100000001
8952,2649.5568000000007,0.4,9,3069.8832829736134
15344,2103.6700000000005,0.0,3,2103.6700000000005
499,2239.575925000001,0.6,5,895.8303700000005
85,2918.084090909092,0.4,4,2486.580433323258
2033,2658.528640000001,0.0,14,2658.528640000001
12114,2718.117100000001,0.2,9,2933.793195497712
4511,3754.289090909091,0.2,12,3003.431272727273
13692,2103.6700000000005,0.0,3,2103.6700000000005
6768,2729.0629000000004,0.2,6,3092.5613739667956
897,2694.6919000000003,0.4,11,2090.8888881846633
11536,2718.117100000001,0.0,11,2718.117100000001
18458,3764.595818181818,0.6,3,4736.002874562706
5569,2649.5568000000007,0.4,6,3359.8876374596125
15196,3295.1020000000003,0.6,4,2564.218916899184
13000,2718.117100000001,0.4,9,3149.3160440253537
2082,2761.8317200000006,0.4,15,2667.9532790093263
14591,2103.6700000000005,0.4,3,2465.3640498970176
6211,2713.4426000000008,0.4,11,2105.4380941149257
17859,2713.4426000000008,0.0,10,2713.4426000000008
15481,3371.819056818182,0.2,13,3979.9532670134963
12040,2718.117100000001,0.0,12,2718.117100000001
2990,2242.485775000001,0.4,3,2628.067050214225
3682,2654.690400000001,0.4,14,2815.3520704553207
17600,2729.0629000000004,0.0,6,2729.0629000000004
13229,2794.523600000001,0.6,12,1117.8094400000004
16806,2103.6700000000005,0.4,8,2609.7750496837925
17294,2103.6700000000005,0.2,16,1772.7581183566201
62,2649.5568000000007,0.0,11,2649.5568000000007
20455,2103.6700000000005,0.0,12,2103.6700000000005
17750,2103.6700000000005,0.4,9,2437.4284111936013
2585,2242.485775000001,0.0,8,2242.485775000001
18311,2549.4038000000005,0.2,4,2360.912278976531
13012,2581.6389250000007,0.6,12,1032.6555700000004
5269,2654.690400000001,0.6,6,3724.661435614515
9490,2103.6700000000005,0.4,12,1262.2020000000002
7369,2713.4426000000008,0.2,3,2946.602757424818
20899,2662.922900000001,0.0,12,2662.922900000001
13591,2103.6700000000005,0.4,11,1632.2980445151177
9792,2791.5418000000004,0.4,5,1674.9250800000002
7911,2103.6700000000005,0.6,12,841.4680000000003
3418,2649.5568000000007,0.2,12,2119.6454400000007
9076,2103.6700000000005,0.4,11,1632.2980445151177
3863,3918.337490909092,0.0,15,3918.337490909092
14448,2649.5568000000007,0.0,8,2649.5568000000007
655,3745.198181818182,0.4,3,4389.364116078748
11587,5369.980500000001,0.6,11,3565.0927393262973
272,2794.523600000001,0.4,11,2168.351167548533
15440,2103.6700000000005,0.4,10,2945.1380000000004
11632,2718.117100000001,0.0,9,2718.117100000001
5274,2654.690400000001,0.0,3,2654.690400000001
242,2622.1348000000003,0.4,6,3325.0691798592593
20761,2644.4277000000006,0.2,3,2871.649863466478
11075,3259.3220909090915,0.4,13,4435.43656500413
16791,2103.6700000000005,0.0,10,2103.6700000000005
14683,3259.3220909090915,0.4,10,4563.050927272728
8468,2694.6919000000003,0.2,12,2155.75352
759,2729.0629000000004,0.4,4,2325.5104053952928
12716,2694.6919000000003,0.0,11,2694.6919000000003
5732,2649.5568000000007,0.0,6,2649.5568000000007
21366,2694.6919000000003,0.4,16,1846.9299449922728
17460,2718.117100000001,0.6,4,2115.2148975082696
18142,3764.595818181818,0.4,11,2921.058024868687
1911,2761.8317200000006,0.4,14,2928.980269717444
15628,2918.084090909092,0.0,6,2918.084090909092
11490,2121.6700000000005,0.0,9,2121.6700000000005
3808,2545.0217875000003,0.6,7,2901.434180098753
14942,3400.672272727273,0.0,6,3400.672272727273
12113,2340.643600000001,0.0,2,2340.643600000001
19719,2309.9248,0.2,1,2771.9097599999996
9694,2097.6700000000005,0.4,6,2659.0448629922707
6416,2729.0629000000004,0.0,3,2729.0629000000004
1240,2649.5568000000007,0.2,3,2877.22026766038
7861,2597.8225000000007,0.4,10,3636.9515000000006
17668,2642.922900000001,0.4,4,2252.1082003886195
20380,2755.5896000000007,0.0,14,2755.5896000000007
19616,3771.023727272728,0.2,4,3492.209799740314
1501,2483.9100000000003,0.6,16,1311.7345144457552
6753,2713.4426000000008,0.0,4,2713.4426000000008
19277,3750.9878181818185,0.4,11,2910.4991873693416
6445,2713.4426000000008,0.6,3,3413.5281826620335
6171,2713.4426000000008,0.4,10,3798.8196400000006
12198,2581.6389250000007,0.0,4,2581.6389250000007
5710,2649.5568000000007,0.4,6,3359.8876374596125
19357,2723.166100000001,0.2,11,2418.0745457617477
3276,2649.5568000000007,0.0,12,2649.5568000000007
2889,2698.963300000001,0.4,6,3422.6291064288303
5506,2649.5568000000007,0.0,15,2649.5568000000007
20055,2239.6345750000005,0.2,9,2417.3712024892516
21115,2642.922900000001,0.2,6,2994.7966461778583
262,2918.084090909092,0.6,3,3670.991307883883
12996,3098.5585454545453,0.0,9,3098.5585454545453
9043,2109.6700000000005,0.0,3,2109.6700000000005
8840,2694.6919000000003,0.2,11,2392.7904715287996
15704,2103.6700000000005,0.4,2,2945.1380000000004
6836,2729.0629000000004,0.4,3,3198.373689522479
16816,2103.6700000000005,0.2,3,2284.3657473516137
12548,2581.6389250000007,0.4,6,3273.6433414636276
13268,2742.000700000001,0.4,6,3477.287261393418
20005,2694.6919000000003,0.4,7,2946.273561044373
2494,3222.072363636364,0.0,4,3222.072363636364
7460,2729.0629000000004,0.2,11,2423.310693886605
19704,2103.6700000000005,0.4,12,1262.2020000000002
9371,2576.9165500000004,0.0,16,2576.9165500000004
20977,2890.852727272728,0.6,12,1156.3410909090912
21117,4580.007272727273,0.4,4,3902.7497634505266
16670,2755.5896000000007,0.0,15,2755.5896000000007
5658,2649.5568000000007,0.2,12,2119.6454400000007
9028,2109.6700000000005,0.4,10,2953.5380000000005
255,2679.6860000000006,0.2,12,2143.7488000000008
2182,2652.199040000001,0.6,15,2516.9754280588436
17689,2309.9248,0.4,2,3233.8947199999993
1209,3763.38,0.6,4,2928.6282873910945
16019,2246.6107000000006,0.0,2,2246.6107000000006
541,2483.9100000000003,0.4,3,2911.035219766687
6700,2729.0629000000004,0.2,8,3057.8122084451443
14439,2649.5568000000007,0.0,16,2649.5568000000007
9594,2720.6707,0.0,2,2720.6707
19556,3851.553,0.0,12,3851.553
12092,2718.117100000001,0.4,11,2109.0651727371105
5835,2713.4426000000008,0.0,6,2713.4426000000008
3450,2713.4426000000008,0.4,4,2312.1999286961322
17696,2309.9248,0.4,3,2707.1108887546716
3577,2545.0217875000003,0.6,3,3201.6349417262745
17176,2103.6700000000005,0.0,9,2103.6700000000005
10940,3631.918909090909,0.4,6,4607.397180145379
19518,2723.166100000001,0.6,6,3820.859844204845
4519,2841.187700000001,0.2,12,2272.950160000001
